path,family,kind,sha256,duplicate_of,bytes,model,expected_rounds,final_round,history_entries,code_commit,code_dirty,replicate_id
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_036_neutral_hospitality_and_guest_right/cooperativity_results.json,archive/data/plots,other_json,1d1b12ddbe1f5fd9f3bf917803215a84b7a6d39280420583f0ccb4e560c3e265,,9099,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_033_neutral_prosocial_religion_cultural_evolution/word_chain_results.json,archive/data/plots,other_json,8ea748af7200753805b3923272527ed906e58256eb63b4ee2c6cc0de7a8c9ec8,,16196,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_033_neutral_prosocial_religion_cultural_evolution/sentence_structure_analysis.json,archive/data/plots,other_json,6a7d3ef2e62864f7e2315f79acb2856e2b967d17696aab8879c6208362160d08,,590892,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_033_neutral_prosocial_religion_cultural_evolution/cooperativity_results.json,archive/data/plots,other_json,bb7c5ce49e7c9d2f47bb8c2535222c7d7ae7c6a8df25c08ecd81c2ecfc9e30d9,,8931,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_037_neutral_trickster_betrayal_and_price/word_chain_results.json,archive/data/plots,other_json,e74ea55b340a75ed42cb731e352ffbb8bd091eb2c327029d7c38cd5cb88949d9,,14999,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_037_neutral_trickster_betrayal_and_price/sentence_structure_analysis.json,archive/data/plots,other_json,a574eb1606cc1c583e81133a8d2c5c2f56f453c1155f234e55084813da250167,,602770,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_037_neutral_trickster_betrayal_and_price/cooperativity_results.json,archive/data/plots,other_json,1a4c133a06594793ba7f81f069c807f769ce89025650ea0c19437cacfa218e02,,8795,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_034_neutral_sacred_oaths_and_covenants/word_chain_results.json,archive/data/plots,other_json,dfc8b685c71331cbd72d12484d4c9571153e99cee574905d2a70cf6b6ff8d0c6,,15012,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_034_neutral_sacred_oaths_and_covenants/sentence_structure_analysis.json,archive/data/plots,other_json,318db1f624dc311ade775f4b6947f9a29a81e69ea02f9bcbaa0897d5c5b924db,,635013,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_034_neutral_sacred_oaths_and_covenants/cooperativity_results.json,archive/data/plots,other_json,5b8bc8801889ad215cc821549f7277fd7dc719ba1d8bb9b2254738f22a1b5459,,8929,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_032_neutral_anything/word_chain_results.json,archive/data/plots,other_json,4a486d2ae62dc86e7521f95faaf552f3acb3b18998a14c0f274e19a0243ad425,,15601,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_032_neutral_anything/sentence_structure_analysis.json,archive/data/plots,other_json,3dd8b64c764a193d4bc3411c23aa8ef6f5417ae970a54e93424e8cf6af35713e,,576914,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/myth_game/10runs_model_comparison_032_neutral_anything/cooperativity_results.json,archive/data/plots,other_json,38b79f441381b6fdd69eb68057c94fa71543d7dfc6e6c36c9d18dd53dd9227f4,,8552,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_026_neutral_anything_2/word_chain_results.json,archive/data/plots,other_json,1ba5db67a1bcb91d51578ed28edd498306bd5e0fa61f52f3f1bc51d112f7e66e,,15436,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_026_neutral_anything_2/sentence_structure_analysis.json,archive/data/plots,other_json,1b755a9d8423f7bec052509c3cb29bc872e849030928388596cdd610ebbe8c9f,,541359,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_026_neutral_anything_2/cooperativity_results.json,archive/data/plots,other_json,2f13bd245ff05d0e1c98ace26b34992bc7c7564df6ab546a68a4d3b2ab1c274a,,9040,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_029_neutral_reputation_gossip_and_honor/word_chain_results.json,archive/data/plots,other_json,25f42755206a7a98db93e9e9a4d1e81b4ce425d5ad8080f52fb103649f2ce60b,,14888,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_029_neutral_reputation_gossip_and_honor/sentence_structure_analysis.json,archive/data/plots,other_json,a55f89387410b13d9e7118bd4b47ef9d3fa66f6f77a9ae17207d46155a401337,,492117,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_029_neutral_reputation_gossip_and_honor/cooperativity_results.json,archive/data/plots,other_json,4117ca853c6e0231078d5f2a9ac59b18661c426590832ca4c4e6d0f06ee1fca8,,8633,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_028_neutral_sacred_oaths_and_covenants/word_chain_results.json,archive/data/plots,other_json,72fd9abf681069ca22966c92f1054aa4445baaa3583d37f7bd3d260822aacc6f,,14579,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_028_neutral_sacred_oaths_and_covenants/sentence_structure_analysis.json,archive/data/plots,other_json,fc2706e9ea07ba1a84b6fbc2e8b666b8623d238fb687172e8fb0652e96a56018,,536975,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_028_neutral_sacred_oaths_and_covenants/cooperativity_results.json,archive/data/plots,other_json,db44efcf34d3b4682147fb1183c78ed0b9f54d8c15b74bd3e7fb9ce6bc543929,,9012,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_027_neutral_prosocial_religion_cultural_evolution_2/word_chain_results.json,archive/data/plots,other_json,a714022ee821fc8695e9362bf8c3c57792b038e00b8f03a996ecaa00bdb77472,,13835,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_027_neutral_prosocial_religion_cultural_evolution_2/sentence_structure_analysis.json,archive/data/plots,other_json,35033bab1bb6698c00301f4d5008a5f626b368b36605be1f2a82fdb752f82e14,,604610,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_027_neutral_prosocial_religion_cultural_evolution_2/cooperativity_results.json,archive/data/plots,other_json,1ca616586caf86ec537f9e23157fce8052c586696318b09995dd271155b9d969,,8954,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_031_neutral_trickster_betrayal_and_price/word_chain_results.json,archive/data/plots,other_json,6b907499993ec554a119a9e1c418e03058a63567a1be96bd1e5363ba06bfdfed,,15054,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_031_neutral_trickster_betrayal_and_price/sentence_structure_analysis.json,archive/data/plots,other_json,a7eb3b8123bca498cf4f2912c5d1b2d1a4841d79e8d5a3f8c351398b870f25ee,,509262,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_031_neutral_trickster_betrayal_and_price/cooperativity_results.json,archive/data/plots,other_json,39f9a24ec4f8dac323208ddad215561e19f4e69bdcc55af35c242837e84455e6,,8738,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_030_neutral_hospitality_and_guest_right/word_chain_results.json,archive/data/plots,other_json,290d1d3e4e7aa8c6ed3d1e3dfaac1915722dda2aa2c30f2e2325e264ba3af227,,15119,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_030_neutral_hospitality_and_guest_right/sentence_structure_analysis.json,archive/data/plots,other_json,bf36141738688486f10f919aa950f2472f91506654169159caa45e818d2737b7,,602568,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_030_neutral_hospitality_and_guest_right/cooperativity_results.json,archive/data/plots,other_json,4df76db6b066f9ca280eb0bba0102792fb4451b91c01bcb79aa6454122966b00,,8721,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_027_neutral_prosocial_religion_cultural_evolution/word_chain_results.json,archive/data/plots,other_json,b29ce3992039148bf08d842cccc3d52a86502dbc248ffedd1da760474c171a21,,12120,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_027_neutral_prosocial_religion_cultural_evolution/sentence_structure_analysis.json,archive/data/plots,other_json,e0c0a982b32cbb17e9fb33ccdcef33b7bf8a9cb121becb3204733f30eb6de123,,540082,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_027_neutral_prosocial_religion_cultural_evolution/cooperativity_results.json,archive/data/plots,other_json,274b2cc29930edebfa609c3a06c8c85761633a98e26de5c455566966ae34ed09,,8922,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_026_neutral_anything/word_chain_results.json,archive/data/plots,other_json,7ce28dc75489386c46b25fa8ec68a9c9099a0d5e8245a77a17ce1cfcc579f490,,14766,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_026_neutral_anything/sentence_structure_analysis.json,archive/data/plots,other_json,2d3b1b6b7266c6117447f10f654136482c4ada734cf9b318eadbc5c4880a7d4f,,494403,,,,,,,
archive/data/plots/10runs_model_comparison/mistral-small-creative/game_myth/10runs_model_comparison_026_neutral_anything/cooperativity_results.json,archive/data/plots,other_json,3ed8f06815de3baa7cfbfced93cadca8d958fc29933682153a58e66958a92854,,8514,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth/10runs_model_comparison_044_neutral_trickster_betrayal_and_price/cooperativity_results.json,archive/data/plots,other_json,ab85be13875fdb2a5a7771d48107bae4a6e79f0afa52cb7333a325694caec6d3,,8367,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth/10runs_model_comparison_041_neutral_sacred_oaths_and_covenants/cooperativity_results.json,archive/data/plots,other_json,247fb4f7be86b10081364c2a8c0f9f9afe08b24de651a51fd01bf897161ae97e,,8165,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth/10runs_model_comparison_040_neutral_prosocial_religion_cultural_evolution/cooperativity_results.json,archive/data/plots,other_json,95f7112ddf1d94c8fc99fe6526ed51ad0fa04f95bfb42afad2a59dcb15ec7958,,8165,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth/10runs_model_comparison_043_neutral_hospitality_and_guest_right/cooperativity_results.json,archive/data/plots,other_json,56e845cd578c02beddfb0b4a667daa12e690a07a387bd845371e880f5ff6b5da,,8270,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth/10runs_model_comparison_039_neutral_anything/cooperativity_results.json,archive/data/plots,other_json,574d19308a7c45ec652a9e69bd6f0e54e579c471761ff8e3a89bc7c6945f48aa,,8214,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth/10runs_model_comparison_042_neutral_reputation_gossip_and_honor/cooperativity_results.json,archive/data/plots,other_json,8895d40c5a885ce85126ab5d87ea7fb5ce3bbce0333125615b7c3f1e5e56d0af,,8523,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_052_neutral_prosocial_religion_cultural_evolution/cooperativity_results.json,archive/data/plots,other_json,6435240e3ad87a66abeac2212859441ca4b17fc4778286d718f5404ef99eb6b7,,8091,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_051_neutral_anything/word_chain_results.json,archive/data/plots,other_json,5b81f6d964f7cb6c8c46b8d4450e5409d87e7622408bccf37a6136ff7f8fe273,,14985,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_051_neutral_anything/sentence_structure_analysis.json,archive/data/plots,other_json,619bd3e0472f9e35cb62a1a29716b945c9180d030494017803dd0b7edf5daad5,,334844,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_051_neutral_anything/cooperativity_results.json,archive/data/plots,other_json,52163373fa74d60475a94469c74d5d4ed911ca0ee1282bad8da3fc7f2ca809d0,,8764,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_055_neutral_hospitality_and_guest_right/word_chain_results.json,archive/data/plots,other_json,e9fa422679e14cfd8c6b015fa36646c15a6312e5f6f10a06a98bd8798b6311de,,15115,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_055_neutral_hospitality_and_guest_right/sentence_structure_analysis.json,archive/data/plots,other_json,52338230651717d48082766ed4044878ad33e717183703e52b910a4ba8556256,,392774,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_055_neutral_hospitality_and_guest_right/cooperativity_results.json,archive/data/plots,other_json,09d2e1acf91bca9e8f6b5a87ea88773d2de644b1298314806ad324f4ce902dcb,,8492,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_054_neutral_reputation_gossip_and_honor/word_chain_results.json,archive/data/plots,other_json,03923fa06742a3bd243b5e1473ff8c0fd1204e75001e2054c4bed7d0f4f5ab3e,,16666,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_054_neutral_reputation_gossip_and_honor/sentence_structure_analysis.json,archive/data/plots,other_json,ebe41cc45e0f3ca50e57a821215fd2cf947d2acbcd0f3c18e5a512ba7db5bdc6,,325937,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_054_neutral_reputation_gossip_and_honor/cooperativity_results.json,archive/data/plots,other_json,970eab0d02f5cadaae4fb9017bfdbfb9e368e9d79a2a3964d06f24dd557f91d8,,8499,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_053_neutral_sacred_oaths_and_covenants/cooperativity_results.json,archive/data/plots,other_json,07378e829722280bea3dc5c0e01ed9891876f5dcf28ab059696db9680e449891,,8092,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_056_neutral_trickster_betrayal_and_price/word_chain_results.json,archive/data/plots,other_json,e6b6d5dd6c8160ee98e3aa337893ee050f495c2c888bfb40f233bf4016bfed9f,,16688,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_056_neutral_trickster_betrayal_and_price/sentence_structure_analysis.json,archive/data/plots,other_json,3d758037e460336b7554ced6e331b81fb08d823731f22c8808d07c0b95bbb64d,,326305,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/myth_game/10runs_model_comparison_056_neutral_trickster_betrayal_and_price/cooperativity_results.json,archive/data/plots,other_json,10018c46c23a419fe70066378d107d892ecb68ad980725de405f59509125027a,,8266,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_045_neutral_anything/word_chain_results.json,archive/data/plots,other_json,23bc8da371935449d785a064406d5559959a053dcc0624174197bea20737a49f,,15345,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_045_neutral_anything/sentence_structure_analysis.json,archive/data/plots,other_json,03aab27c34a96216b14066cb7a366396e0e4b81703b5eb31661abe5a14026415,,377540,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_045_neutral_anything/cooperativity_results.json,archive/data/plots,other_json,018197533222fe2055b14d1c7f5476093354c9cb5256f1c350e93b76e827794e,,8196,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_046_neutral_prosocial_religion_cultural_evolution/word_chain_results.json,archive/data/plots,other_json,7a8b8a573a5b618bb1121ef028c66b3a1b6301e7887d4901254e982acfc089fa,,15369,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_046_neutral_prosocial_religion_cultural_evolution/sentence_structure_analysis.json,archive/data/plots,other_json,aa9ad95788f18bc25ac71f06a80372a5de8dacf343337aee00a5f6246a47a33e,,286844,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_046_neutral_prosocial_religion_cultural_evolution/cooperativity_results.json,archive/data/plots,other_json,da9695156f50808579cf18d0cae449b4b055afbac8af044a83b8ca10c8ac2754,,8257,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_048_neutral_reputation_gossip_and_honor/word_chain_results.json,archive/data/plots,other_json,0a0473380706ab6eecfa1a853716684b8469d67134d80725553053853475032b,,16661,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_048_neutral_reputation_gossip_and_honor/sentence_structure_analysis.json,archive/data/plots,other_json,e8a8d147b9ccaaf0230272a5d4689f9187ce15e54bba498cf4ccfe46bbad7efc,,332016,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_048_neutral_reputation_gossip_and_honor/cooperativity_results.json,archive/data/plots,other_json,25840598a1e1ac03656f6b0979915ecf9d7d33783f3ff0f3afed590f3e44aa80,,8328,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_049_neutral_hospitality_and_guest_right/word_chain_results.json,archive/data/plots,other_json,4d949beb5ea177fc9ca96c2eb9a29e77837d8c1117a6036d8d7272b677f76f60,,16052,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_049_neutral_hospitality_and_guest_right/sentence_structure_analysis.json,archive/data/plots,other_json,349ae0ed512bd6c958cc90ba024a9c7d319ee8c3b24f598b0a5db9bf1f02c988,,385963,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_049_neutral_hospitality_and_guest_right/cooperativity_results.json,archive/data/plots,other_json,013c6d8351a0281cb98ab6c97083b2aaf732247100195b166b3e6af4c6728023,,8299,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_047_neutral_sacred_oaths_and_covenants/word_chain_results.json,archive/data/plots,other_json,629f8f471312cdffea12267de4aad4d65fb994a839ea8b90d900f7b4c08db466,,15180,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_047_neutral_sacred_oaths_and_covenants/sentence_structure_analysis.json,archive/data/plots,other_json,e0f42b1ebaa27cd32e24efb8879ec056353358c0a8c6a1a4bac8f9717765f629,,350892,,,,,,,
archive/data/plots/10runs_model_comparison/grok-4.1-fast/game_myth/10runs_model_comparison_047_neutral_sacred_oaths_and_covenants/cooperativity_results.json,archive/data/plots,other_json,d72ac9022ddeb529318c9a395682aa9208dd9fc95397f79ce2dae50a446f9531,,8126,,,,,,,
projects/neurips-2026-llm-ling-evo/manuscript/references.json,projects/neurips-2026-llm-ling-evo/manuscript,other_json,57f7a9c25a54451b2fa752315cb7743f3fb4ae8eaada3e0c46ab8d0f4314a941,,75775,,,,,,,
projects/neurips-2026-llm-ling-evo/manuscript/_manuscript/_tex/references.json,projects/neurips-2026-llm-ling-evo/manuscript,other_json,57f7a9c25a54451b2fa752315cb7743f3fb4ae8eaada3e0c46ab8d0f4314a941,projects/neurips-2026-llm-ling-evo/manuscript/references.json,75775,,,,,,,
projects/neurips-2026-llm-ling-evo/manuscript/.quarto/quarto-session-tempb830c901a58dbc90/b1ae600aae266d5f.json,projects/neurips-2026-llm-ling-evo/manuscript,other_json,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,2,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/greenblatt2024.json,projects/neurips-2026-llm-ling-evo/references,other_json,5f801ce89e971234412d70b144d6c63754a02888be6ee87843f7171433875706,,502,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/ming2026beyond.json,projects/neurips-2026-llm-ling-evo/references,other_json,87ffb7b106a856c103782d9496e370399e60bbcc65e9266ef7db62e2b1c3db35,,380,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/agrawal2025.json,projects/neurips-2026-llm-ling-evo/references,other_json,b30a58f3cf202bc1cad3bb29419ba36f95284b2154d56277768e30ac143764ed,,614,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/anwar2026.json,projects/neurips-2026-llm-ling-evo/references,other_json,1ad5fcc4f3e0084ff4f879bd35f31def6537109c9cd9318249b39126aa9c3dd5,,859,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/aher2023.json,projects/neurips-2026-llm-ling-evo/references,other_json,be98dec8b14301d75793a3418436a583906ee483363a6d0a48928d1083fd8884,,1682,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/roger2023.json,projects/neurips-2026-llm-ling-evo/references,other_json,66788570088230f0aa5a3f0d6c307d5f54928b20906777b7fb9511913f97979e,,365,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/vanderweij2025.json,projects/neurips-2026-llm-ling-evo/references,other_json,111c9c12d5c5291593b92bd52a688caf74628795debbbe0c56f6298dd4783d2e,,727,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/brinkmann2023.json,projects/neurips-2026-llm-ling-evo/references,other_json,a9a331d1da509f5393c47c10c9e6df5ab6ed6913df6289d4f4e2de87e84a8aed,,1496,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/raviv2019.json,projects/neurips-2026-llm-ling-evo/references,other_json,17cfa600fee851b3cea998350fa2330d70278b2237bb1aa11b7fd5d6b4b2d9f6,,2143,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/galke2022.json,projects/neurips-2026-llm-ling-evo/references,other_json,30f06661f6f58d084963a89fcf6e8b7517cc7c498099a77a7f42a77251bc429f,,1575,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/nakamura2026.json,projects/neurips-2026-llm-ling-evo/references,other_json,78e1968cf31d6f8492696cdd9e2455c4fc56aebde19fe6d02e3564e6296ee4d7,,888,,,,,,,
projects/neurips-2026-llm-ling-evo/references/bib/reimers2019.json,projects/neurips-2026-llm-ling-evo/references,other_json,f2635743782fd089fb71f290cf579f1d2576b6a532c2058d9ec2651466d4313c,,1587,,,,,,,
